t,y_pinn,y_ref
0.0,0.055688817,0.05568881705403328
0.00125,0.05554294,0.05554294213652611
0.0025,0.055397585,0.05539758503437042
0.00375,0.05525275,0.05525275319814682
0.005,0.05510844,0.055108439177274704
0.00625,0.054964643,0.05496464669704437
0.0075,0.054821372,0.054821375757455826
0.00875,0.054678623,0.054678626358509064
0.01,0.05453639,0.05453639477491379
0.01125,0.054394685,0.054394688457250595
0.0125,0.054253496,0.05425349995493889
0.01375,0.05411283,0.05411283299326897
0.015,0.053972684,0.05397268757224083
0.01625,0.053833056,0.05383305996656418
0.0175,0.053693946,0.05369395390152931
0.01875,0.053555362,0.05355536937713623
0.02,0.053417295,0.053417306393384933
0.02125,0.05327975,0.05327976122498512
0.0225,0.053142723,0.0531427375972271
0.02375,0.05300622,0.053006235510110855
0.025,0.052870233,0.0528702512383461
0.02625,0.052734762,0.05273478478193283
0.0275,0.052599818,0.052599843591451645
0.02875,0.05246539,0.052465420216321945
0.03,0.052331485,0.05233151465654373
0.03125,0.0521981,0.0521981306374073
0.0325,0.052065227,0.05206526443362236
0.03375,0.051932883,0.0519329197704792
0.035,0.051801052,0.05180109292268753
0.03625,0.051669743,0.05166978761553764
0.0375,0.05153895,0.05153900012373924
0.03875,0.051408686,0.05140873044729233
0.04,0.051278926,0.0512789823114872
0.04125,0.051149696,0.05114975571632385
0.0425,0.051020984,0.051021043211221695
0.04375,0.050892793,0.05089285224676132
0.045,0.050765116,0.050765179097652435
0.04625,0.05063796,0.05063802748918533
0.0475,0.05051132,0.05051139369606972
0.04875,0.0503852,0.05038527771830559
0.05,0.050259594,0.050259679555892944
0.05125,0.05013451,0.050134602934122086
0.0525,0.050009944,0.050010040402412415
0.05375,0.04988589,0.04988599941134453
0.055,0.04976237,0.04976247623562813
0.05625,0.04963935,0.049639470875263214
0.0575,0.049516864,0.049516987055540085
0.05875,0.04939489,0.04939501732587814
0.06,0.04927344,0.049273569136857986
0.06125,0.049152493,0.04915263503789902
0.0625,0.049032073,0.04903222247958183
0.06375,0.04891217,0.048912327736616135
0.065,0.048792794,0.048792947083711624
0.06625,0.048673924,0.0486740879714489
0.0675,0.04855557,0.04855574667453766
0.06875,0.048437748,0.04843791946768761
0.07,0.048320435,0.04832061380147934
0.07125,0.04820364,0.04820382222533226
0.0725,0.048087362,0.048087552189826965
0.07375,0.047971603,0.04797179624438286
0.075,0.047856364,0.04785655811429024
0.07625,0.047741633,0.0477418377995491
0.0775,0.04762742,0.047627635300159454
0.07875,0.047513735,0.04751395061612129
0.08,0.04740056,0.04740078002214432
0.08125,0.047287896,0.04728813096880913
0.0825,0.047175758,0.047175996005535126
0.08375,0.047064133,0.04706437513232231
0.085,0.046953022,0.04695327579975128
0.08625,0.046842434,0.04684269055724144
0.0875,0.046732355,0.046732623130083084
0.08875,0.046622798,0.046623069792985916
0.09,0.04651376,0.04651403799653053
0.09125,0.046405226,0.04640551656484604
0.0925,0.046297222,0.04629751667380333
0.09375,0.04618973,0.04619003087282181
