Epoch,tanh,sigmoid,relu,swish
98,0.006666495930403471,0.007538404781371355,0.006734355818480253,0.006726518273353577
99,0.006666130386292934,0.007534606847912073,0.006749274674803019,0.006722666323184967
100,0.006665882654488087,0.007530504837632179,0.0067628780379891396,0.006718931719660759
101,0.006665850058197975,0.007526374887675047,0.006769683677703142,0.00671527162194252
102,0.006665903143584728,0.0075224172323942184,0.006745541468262672,0.0067116436548531055
103,0.006665851920843124,0.0075187282636761665,0.006745809689164162,0.006708008237183094
104,0.006665642373263836,0.007515234872698784,0.006753354333341122,0.006704365368932486
105,0.006665389984846115,0.007511787116527557,0.006755422800779343,0.00670073926448822
106,0.006665240973234177,0.007508224342018366,0.006747942417860031,0.006697166711091995
107,0.006665205117315054,0.007504478096961975,0.0067387535236775875,0.006693673320114613
108,0.006665182765573263,0.0075005837716162205,0.006763760931789875,0.006690271198749542
109,0.0066650910302996635,0.007496645208448172,0.0067488765344023705,0.006686943583190441
110,0.006664932705461979,0.00749275041744113,0.00674253236502409,0.006683673709630966
111,0.006664790213108063,0.007488965522497892,0.006719612050801516,0.006680436432361603
112,0.00666471291333437,0.007485272362828255,0.006733388639986515,0.006677227560430765
113,0.006664673797786236,0.007481615990400314,0.006732909474521875,0.006674058735370636
114,0.006664611399173737,0.007477919105440378,0.006725434213876724,0.006670947652310133
115,0.0066644977778196335,0.007474131882190704,0.006718490272760391,0.006667910609394312
116,0.006664374843239784,0.007470264565199614,0.0067105647176504135,0.0066649517975747585
117,0.006664281710982323,0.007466364186257124,0.0067283473908901215,0.006662068888545036
118,0.006664231885224581,0.007462490350008011,0.006723017431795597,0.006659249775111675
119,0.006664185784757137,0.0074586523696780205,0.006715949159115553,0.006656481418758631
120,0.006664112210273743,0.00745485769584775,0.006714158691465855,0.006653766613453627
121,0.006664019078016281,0.007451077923178673,0.0067071085795760155,0.0066511137410998344
122,0.006663929671049118,0.007447265088558197,0.006704951636493206,0.006648526526987553
123,0.006663867272436619,0.00744341965764761,0.006696462631225586,0.006646016146987677
124,0.00666381698101759,0.00743954349309206,0.0067032380029559135,0.006643582135438919
125,0.006663759239017963,0.00743563286960125,0.006695631891489029,0.006641223561018705
126,0.0066636838018894196,0.007431738544255495,0.006691686809062958,0.00663892924785614
127,0.006663610693067312,0.007427857257425785,0.006695238873362541,0.0066366964019834995
128,0.006663549691438675,0.0074239978566765785,0.0066874101758003235,0.006634529680013657
129,0.006663501262664795,0.007420138455927372,0.006682344246655703,0.006632429547607899
130,0.006663450039923191,0.007416261825710535,0.0066773006692528725,0.006630402989685535
131,0.006663390435278416,0.007412361446768045,0.0066800653003156185,0.006628447212278843
132,0.0066633219830691814,0.00740844989195466,0.006695237942039967,0.006626567337661982
133,0.006663264706730843,0.007404516916722059,0.006692998111248016,0.006624753586947918
134,0.006663213949650526,0.007400601636618376,0.006686226464807987,0.006623006425797939
135,0.006663166917860508,0.00739669194445014,0.006677227560430765,0.006621323525905609
136,0.006663117092102766,0.007392782252281904,0.006677387747913599,0.006619703955948353
137,0.006663061678409576,0.007388870697468519,0.006698471959680319,0.006618150044232607
138,0.006663008593022823,0.007384944707155228,0.006696686148643494,0.00661666551604867
139,0.0066629573702812195,0.007381008006632328,0.006688755005598068,0.006615246646106243
140,0.006662914529442787,0.007377065718173981,0.006685858592391014,0.006613889709115028
141,0.006662864238023758,0.007373122964054346,0.0066889813169837,0.006612587254494429
142,0.006662818603217602,0.007369185797870159,0.0066917710937559605,0.006611347198486328
143,0.0066627683117985725,0.007365248166024685,0.006685624830424786,0.006610163487493992
144,0.006662723608314991,0.007361298892647028,0.006688186898827553,0.006609034724533558
145,0.006662682630121708,0.007357357069849968,0.006683256942778826,0.006607960909605026
146,0.006662637926638126,0.007353406399488449,0.0066957129165530205,0.006606942042708397
147,0.00666259229183197,0.007349458523094654,0.006701637525111437,0.0066059730015695095
148,0.006662547588348389,0.007345500867813826,0.006697255652397871,0.006605050060898066
149,0.006662504747509956,0.007341546937823296,0.0066942800767719746,0.0066041769459843636
150,0.006662463769316673,0.007337590679526329,0.006686023902148008,0.006603346671909094
151,0.006662423722445965,0.007333642803132534,0.006684528663754463,0.0066025592386722565
152,0.00666238134726882,0.007329685613512993,0.006680952850729227,0.00660181138664484
153,0.0066623380407691,0.0073257312178611755,0.006676167715340853,0.0066011035814881325
154,0.006662299390882254,0.0073217712342739105,0.00667195301502943,0.006600433960556984
155,0.0066622598096728325,0.007317821495234966,0.006666300818324089,0.006599798798561096
156,0.006662222556769848,0.007313870824873447,0.00666650477796793,0.0065991925075650215
157,0.00666218064725399,0.007309909909963608,0.006655585020780563,0.006598619744181633
158,0.006662145256996155,0.007305964361876249,0.006654590368270874,0.0065980758517980576
159,0.006662104278802872,0.007302016951143742,0.00667128711938858,0.006597558036446571
160,0.006662064231932163,0.007298068609088659,0.006665200926363468,0.006597062572836876
161,0.006662026979029179,0.007294118870049715,0.006661882624030113,0.00659659318625927
162,0.006661988794803619,0.00729017797857523,0.006660171784460545,0.006596144754439592
163,0.006661954801529646,0.007286238484084606,0.006657625548541546,0.006595713086426258
164,0.006661917082965374,0.007282298989593983,0.0066533214412629604,0.006595301441848278
165,0.0066618770360946655,0.00727836275473237,0.006647348403930664,0.006594904698431492
166,0.0066618407145142555,0.00727442791685462,0.006645631045103073,0.006594524718821049
167,0.006661804858595133,0.007270505651831627,0.006640818901360035,0.006594158709049225
168,0.0066617680713534355,0.007266583852469921,0.006639841943979263,0.0065938010811805725
169,0.006661730818450451,0.00726266810670495,0.006634701509028673,0.006593453697860241
170,0.006661698222160339,0.007258750032633543,0.006629379000514746,0.006593118421733379
171,0.006661660503596067,0.0072548408061265945,0.0066446829587221146,0.00659278966486454
172,0.006661625113338232,0.007250940892845392,0.0066399783827364445,0.006592472083866596
173,0.006661586929112673,0.007247042376548052,0.006642139051109552,0.0065921577624976635
174,0.006661553867161274,0.007243150845170021,0.006639476865530014,0.006591846700757742
175,0.006661518476903439,0.007239272817969322,0.006641022861003876,0.00659154262393713
176,0.006661483086645603,0.0072353919968008995,0.006638630293309689,0.006591239478439093
177,0.006661447696387768,0.007231518626213074,0.006633950397372246,0.006590940989553928
178,0.006661412306129932,0.007227657828480005,0.0066334763541817665,0.006590644828975201
179,0.006661375984549522,0.007223800290375948,0.006632817909121513,0.006590350531041622
180,0.0066613429225981236,0.007219958584755659,0.0066307042725384235,0.0065900543704628944
181,0.006661307066679001,0.007216126192361116,0.006647225469350815,0.006589760538190603
182,0.00666127260774374,0.007212290074676275,0.006643850356340408,0.006589467171579599
183,0.006661238148808479,0.0072084637358784676,0.006658702157437801,0.006589173339307308
184,0.006661204621195793,0.0072046611458063126,0.006655992940068245,0.006588878575712442
185,0.0066611673682928085,0.007200863212347031,0.006653483025729656,0.006588582415133715
186,0.006661135703325272,0.0071970680728554726,0.0066572679206728935,0.00658828392624855
187,0.006661097984761,0.007193291559815407,0.006653512828052044,0.006587984040379524
188,0.0066610658541321754,0.007189514581114054,0.006651930045336485,0.006587681360542774
189,0.006661031395196915,0.007185757160186768,0.006650186609476805,0.006587380077689886
190,0.006660996004939079,0.007182019297033548,0.006646919995546341,0.0065870750695466995
191,0.006660961080342531,0.007178280036896467,0.006643257103860378,0.0065867663361132145
192,0.006660928018391132,0.007174561731517315,0.006643207743763924,0.006586453877389431
193,0.00666089216247201,0.007170853670686483,0.006639544852077961,0.006586142815649509
194,0.006660857703536749,0.007167157717049122,0.006643692031502724,0.006585822440683842
195,0.006660825107246637,0.0071634757332503796,0.006658176891505718,0.006585504859685898
196,0.006660790182650089,0.007159803528338671,0.00665554404258728,0.006585180759429932
197,0.006660753861069679,0.007156153209507465,0.006654823198914528,0.0065848552621901035
198,0.006660720333456993,0.007152510806918144,0.006651422008872032,0.006584526039659977
199,0.006660685874521732,0.007148887496441603,0.006649954244494438,0.006584194488823414
200,0.006660654209554195,0.007145273964852095,0.006646709516644478,0.006583859212696552
201,0.006660617887973785,0.0071416813880205154,0.006643633358180523,0.006583519745618105
202,0.006660582032054663,0.007138100452721119,0.00664257537573576,0.0065831756219267845
203,0.006660548970103264,0.007134545594453812,0.0066398801282048225,0.006582828238606453
204,0.006660514045506716,0.0071309939958155155,0.006637949496507645,0.006582480389624834
205,0.006660478189587593,0.007127467077225447,0.00664588063955307,0.0065821255557239056
206,0.006660446058958769,0.007123958319425583,0.006648411974310875,0.006581771187484264
207,0.006660410203039646,0.007120463997125626,0.006644929759204388,0.006581409368664026
208,0.006660373415797949,0.007116987369954586,0.006641242653131485,0.00658104382455349
209,0.006660342216491699,0.0071135349571704865,0.006638915743678808,0.006580674089491367
210,0.006660306826233864,0.007110092788934708,0.006635255180299282,0.0065803020261228085
211,0.0066602714359760284,0.007106673438102007,0.006631649099290371,0.006579925771802664
212,0.006660236045718193,0.007103276439011097,0.006631858646869659,0.006579543463885784
213,0.006660203915089369,0.0070998952724039555,0.006628307979553938,0.006579159758985043
214,0.006660168059170246,0.007096531800925732,0.006625848822295666,0.006578770466148853
215,0.006660135462880135,0.0070931934751570225,0.006632758304476738,0.00657837837934494
216,0.006660100072622299,0.007089870981872082,0.0066292257979512215,0.006577979773283005
217,0.006660064682364464,0.007086575962603092,0.006626198999583721,0.006577576044946909
218,0.006660027429461479,0.007083306089043617,0.006631414406001568,0.006577168591320515
219,0.006659996695816517,0.007080042734742165,0.006627976894378662,0.0065767583437263966
220,0.0066599613055586815,0.007076816633343697,0.006626070477068424,0.0065763406455516815
221,0.006659926380962133,0.007073601242154837,0.006623324006795883,0.00657592061907053
222,0.006659891922026873,0.00707041472196579,0.006620775908231735,0.006575496401637793
223,0.006659857928752899,0.0070672472938895226,0.0066413599997758865,0.006575063802301884
224,0.0066598220728337765,0.007064107805490494,0.006637814920395613,0.006574629340320826
225,0.006659787148237228,0.007060986012220383,0.006644783541560173,0.006574186962097883
226,0.006659750826656818,0.007057895418256521,0.006641251500695944,0.006573740392923355
227,0.006659715436398983,0.007054820191115141,0.006637191399931908,0.006573288701474667
228,0.006659680977463722,0.007051783613860607,0.00663385633379221,0.00657283142209053
229,0.0066596465185284615,0.007048760540783405,0.006631498225033283,0.006572367623448372
230,0.00665961392223835,0.007045762147754431,0.006631333846598864,0.006571898236870766
231,0.006659576669335365,0.007042793557047844,0.00662742555141449,0.006571422331035137
232,0.0066595422104001045,0.0070398421958088875,0.006629580166190863,0.006570941302925348
233,0.006659508217126131,0.007036922033876181,0.006627462804317474,0.006570450961589813
234,0.006659470498561859,0.007034024223685265,0.006624707952141762,0.006569960620254278
235,0.0066594346426427364,0.007031167391687632,0.006631168071180582,0.006569459103047848
236,0.006659398786723614,0.0070283180102705956,0.006628259085118771,0.00656895013526082
237,0.006659366190433502,0.007025505416095257,0.006626802496612072,0.006568436976522207
238,0.006659329868853092,0.007022719830274582,0.006624440662562847,0.006567914970219135
239,0.006659292615950108,0.0070199561305344105,0.006622450426220894,0.006567385978996754
240,0.006659260019659996,0.007017221767455339,0.0066190315410494804,0.00656685046851635
241,0.006659223698079586,0.007014513481408358,0.006616809405386448,0.006566306110471487
242,0.006659188307821751,0.007011834532022476,0.006617315113544464,0.006565754767507315
243,0.006659152451902628,0.007009177003055811,0.006614106707274914,0.006565196439623833
244,0.0066591184586286545,0.007006559055298567,0.006618466228246689,0.006564627401530743
245,0.006659080274403095,0.007003962527960539,0.006614952813833952,0.006564052775502205
246,0.006659049540758133,0.007001400459557772,0.006612544879317284,0.006563467904925346
247,0.006659009959548712,0.006998857948929071,0.006613944191485643,0.006562872789800167
248,0.006658975500613451,0.006996342912316322,0.006615371443331242,0.006562269292771816
249,0.006658940576016903,0.0069938646629452705,0.006611840799450874,0.006561656482517719
250,0.006658907048404217,0.006991412490606308,0.006611321121454239,0.006561034359037876
251,0.006658867932856083,0.006988991983234882,0.006607619114220142,0.006560401059687138
252,0.006658833473920822,0.006986587308347225,0.006605023983865976,0.00655975891277194
253,0.006658799014985561,0.006984225474298,0.006605768576264381,0.006559106521308422
254,0.006658761762082577,0.006981889251619577,0.006614464335143566,0.006558441556990147
255,0.006658725440502167,0.006979576777666807,0.006609972566366196,0.006557765416800976
256,0.006658689118921757,0.006977303884923458,0.0066072894260287285,0.00655707810074091
257,0.006658655125647783,0.006975053809583187,0.006606574170291424,0.006556379143148661
258,0.006658618338406086,0.00697283074259758,0.006605752743780613,0.006555667147040367
259,0.0066585848107934,0.006970642134547234,0.006604420952498913,0.0065549444407224655
260,0.006658547557890415,0.00696847727522254,0.006605346687138081,0.006554205436259508
261,0.00665851216763258,0.006966344080865383,0.006600909400731325,0.0065534524619579315
262,0.006658474914729595,0.0069642448797822,0.006599408574402332,0.0065526883117854595
263,0.006658440455794334,0.006962170358747244,0.00660686194896698,0.006551909260451794
264,0.006658401805907488,0.00696012657135725,0.006628856062889099,0.006551113910973072
265,0.006658369209617376,0.006958116311579943,0.006626150570809841,0.006550302729010582
266,0.006658329628407955,0.006956125609576702,0.00662325881421566,0.006549476645886898
267,0.006658295169472694,0.006954173557460308,0.006622058805078268,0.006548632867634296
268,0.006658259779214859,0.006952245719730854,0.006618466228246689,0.006547771394252777
269,0.006658222991973162,0.006950351409614086,0.006616896018385887,0.006546891760081053
270,0.006658186670392752,0.006948471534997225,0.006613953039050102,0.006545995362102985
271,0.006658150814473629,0.0069466461427509785,0.006614199373871088,0.006545078009366989
272,0.006658114958554506,0.006944832392036915,0.006628839299082756,0.006544140167534351
273,0.006658078171312809,0.006943047046661377,0.006626763381063938,0.006543182767927647
274,0.006658044643700123,0.00694130128249526,0.006624914705753326,0.006542201153934002
275,0.006658005993813276,0.00693957693874836,0.006625493988394737,0.006541198585182428
276,0.006657968275249004,0.006937874015420675,0.006623158697038889,0.0065401713363826275
277,0.006657935678958893,0.0069362083449959755,0.006620136555284262,0.006539118941873312
278,0.006657897960394621,0.00693456782028079,0.0066170357167720795,0.006538041867315769
279,0.006657860707491636,0.006932958960533142,0.006615947000682354,0.006536937318742275
280,0.0066578262485563755,0.006931378971785307,0.006612623110413551,0.006535804830491543
281,0.006657788529992104,0.006929813884198666,0.006619228515774012,0.006534643936902285
282,0.006657754071056843,0.006928292103111744,0.006619020365178585,0.0065334513783454895
283,0.006657715886831284,0.006926788482815027,0.006616954691708088,0.006532223895192146
284,0.006657680496573448,0.006925312336534262,0.0066152955405414104,0.0065309638157486916
285,0.006657643709331751,0.006923858076334,0.006614109501242638,0.006529669743031263
286,0.0066576069220900536,0.006922450382262468,0.006609324365854263,0.006528335623443127
287,0.0066575719974935055,0.006921052932739258,0.006609936244785786,0.006526963785290718
288,0.006657533347606659,0.006919681094586849,0.006608420051634312,0.0065255495719611645
289,0.006657498423010111,0.00691834744066,0.006604824215173721,0.006524091586470604
290,0.006657464429736137,0.0069170258939266205,0.006607983261346817,0.006522589363157749
291,0.006657424848526716,0.006915744859725237,0.006605147384107113,0.006521035451442003
292,0.0066573889926075935,0.006914474070072174,0.00660430733114481,0.006519430782645941
293,0.006657353602349758,0.0069132354110479355,0.006605280563235283,0.006517771631479263
294,0.00665731355547905,0.006912022829055786,0.006614405661821365,0.006516053806990385
295,0.0066572800278663635,0.006910833530128002,0.006611765827983618,0.006514275446534157
296,0.006657242774963379,0.006909663788974285,0.006610476411879063,0.006512429565191269
297,0.006657205522060394,0.006908525712788105,0.006611926481127739,0.006510515231639147
298,0.006657170131802559,0.006907399743795395,0.006610624957829714,0.006508525460958481
299,0.006657132878899574,0.006906310096383095,0.00661322008818388,0.006506455130875111
300,0.00665709562599659,0.00690524373203516,0.006609982345253229,0.006504299119114876
301,0.00665705930441618,0.0069041866809129715,0.006607311777770519,0.006502051837742329
302,0.006657022051513195,0.006903164088726044,0.00663257110863924,0.006499706767499447
303,0.006656984332948923,0.006902164779603481,0.00662993174046278,0.006497251335531473
304,0.0066569484770298,0.006901184096932411,0.0066309235990047455,0.006494683213531971
305,0.006656913086771965,0.00690021738409996,0.006628205068409443,0.006491989828646183
306,0.00665687583386898,0.006899277213960886,0.006627085618674755,0.006489160470664501
307,0.00665683951228857,0.006898360326886177,0.006626949645578861,0.006486185826361179
308,0.006656801328063011,0.006897469982504845,0.006624296773225069,0.006483050063252449
309,0.006656763143837452,0.006896587088704109,0.006627689115703106,0.006479735020548105
310,0.006656728684902191,0.006895733997225761,0.00663152989000082,0.00647622998803854
311,0.0066566914319992065,0.006894897669553757,0.006628064438700676,0.006472512148320675
312,0.0066566551104187965,0.00689407903701067,0.006625323090702295,0.006468557752668858
313,0.006656620651483536,0.0068932780995965,0.006628092378377914,0.006464340724050999
314,0.006656580604612827,0.006892498582601547,0.006633250042796135,0.006459834054112434
315,0.006656542420387268,0.0068917423486709595,0.006629925221204758,0.00645500048995018
316,0.006656507030129433,0.006890999153256416,0.006627258379012346,0.006449797656387091
317,0.006656471639871597,0.006890269462019205,0.0066267624497413635,0.006444184575229883
318,0.0066564325243234634,0.006889559794217348,0.0066265021450817585,0.006438097916543484
319,0.0066563962027430534,0.006888866424560547,0.00662391260266304,0.006431471556425095
320,0.006656359881162643,0.006888193544000387,0.006619964726269245,0.006424224004149437
321,0.006656323093920946,0.0068875388242304325,0.006621098145842552,0.0064162602648139
322,0.006656286772340536,0.00688689760863781,0.0066236210986971855,0.006407455541193485
323,0.006656249985098839,0.006886270362883806,0.006620963104069233,0.006397661752998829
324,0.00665621180087328,0.006885661743581295,0.0066182976588606834,0.006386697757989168
325,0.00665617547929287,0.006885062903165817,0.006615626625716686,0.006374322809278965
326,0.006656138226389885,0.006884490139782429,0.006617674604058266,0.006360244005918503
327,0.0066560981795191765,0.0068839178420603275,0.006615037098526955,0.006344074383378029
328,0.006656062789261341,0.006883366033434868,0.006612391211092472,0.006325310096144676
329,0.0066560255363583565,0.006882830988615751,0.006609740667045116,0.006303277797996998
330,0.006655989680439234,0.0068823061883449554,0.0066121164709329605,0.006277075968682766
331,0.006655953824520111,0.0068817962892353535,0.006619059015065432,0.006245462689548731
332,0.006655915640294552,0.006881292909383774,0.006616245023906231,0.006206715013831854
333,0.006655880715698004,0.0068808142095804214,0.006619403138756752,0.006158396601676941
334,0.006655840203166008,0.006880336441099644,0.0066192494705319405,0.006097039207816124
335,0.006655803415924311,0.006879875436425209,0.006638884078711271,0.006017676088958979
336,0.006655768025666475,0.006879427935928106,0.006636176723986864,0.005913272500038147
337,0.006655730307102203,0.00687899487093091,0.00663352757692337,0.005774323828518391
338,0.006655692122876644,0.006878565065562725,0.006630878895521164,0.005589538719505072
339,0.006655657663941383,0.00687815248966217,0.006628293544054031,0.005350631661713123
340,0.006655619479715824,0.006877743173390627,0.006627258844673634,0.005068606231361628
341,0.006655581295490265,0.0068773552775382996,0.006628323346376419,0.004814481362700462
342,0.006655543111264706,0.0068769631907343864,0.006629776209592819,0.0047698915004730225
343,0.006655504927039146,0.0068765925243496895,0.006623807828873396,0.004990710876882076
344,0.006655470468103886,0.0068762293085455894,0.00662107951939106,0.005022017285227776
345,0.006655433215200901,0.006875869818031788,0.0066183339804410934,0.004786988720297813
346,0.006655396427959204,0.006875522900372744,0.006620940286666155,0.0045501962304115295
347,0.006655359640717506,0.006875190418213606,0.006622672080993652,0.004453856498003006
348,0.006655322387814522,0.006874856539070606,0.006619940511882305,0.004465093370527029
349,0.0066552856005728245,0.006874535232782364,0.006616532802581787,0.004507466219365597
350,0.006655245553702116,0.006874225102365017,0.006613727658987045,0.00452839769423008
351,0.006655209232121706,0.006873917765915394,0.006619473919272423,0.004497303161770105
352,0.006655171513557434,0.006873618811368942,0.006618424318730831,0.004408763721585274
353,0.006655135191977024,0.0068733268417418,0.006621264386922121,0.0042978739365935326
354,0.0066550979390740395,0.0068730441853404045,0.006615104153752327,0.004231124185025692
355,0.0066550616174936295,0.006872769445180893,0.0066154720261693,0.004243708215653896
356,0.00665502343326807,0.006872492842376232,0.006612640805542469,0.004275977611541748
357,0.006654986646026373,0.006872233469039202,0.006609824486076832,0.0042506251484155655
358,0.006654948461800814,0.006871970370411873,0.006609421223402023,0.0041856649331748486
359,0.006654912605881691,0.006871728226542473,0.006605939473956823,0.004135157912969589
360,0.006654873490333557,0.006871480494737625,0.006605413742363453,0.004109089262783527
361,0.006654838100075722,0.0068712420761585236,0.006599246524274349,0.004089144989848137
