t,residual
0.7007007007007005,0.00042778254
0.7107107107107108,0.0004608035
0.7207207207207206,0.00049078465
0.7307307307307309,0.0005171895
0.7407407407407407,0.0005404353
0.7507507507507505,0.0005598664
0.7607607607607608,0.0005764961
0.7707707707707706,0.0005886555
0.780780780780781,0.00059717894
0.7907907907907907,0.0006019473
0.8008008008008005,0.00060266256
0.8108108108108109,0.00060015917
0.8208208208208212,0.00059336424
0.830830830830831,0.0005828142
0.8408408408408408,0.0005687475
0.8508508508508505,0.00055110455
0.8608608608608609,0.0005300045
0.8708708708708712,0.0005054474
0.880880880880881,0.00047808886
0.8908908908908908,0.0004477501
0.9009009009009006,0.0004146695
0.9109109109109109,0.00037884712
0.9209209209209213,0.00034087896
0.930930930930931,0.00030100346
0.9409409409409408,0.00025892258
0.9509509509509506,0.00021547079
0.960960960960961,0.0001706481
0.9709709709709713,0.00012481213
0.9809809809809811,7.82609e-05
0.9909909909909909,3.170967e-05
1.001001001001001,-1.5676022e-05
1.011011011011011,-6.2286854e-05
1.0210210210210213,-0.00010895729
1.031031031031031,-0.00015443563
1.041041041041041,-0.00019872189
1.0510510510510511,-0.00024217367
1.0610610610610611,-0.0002835989
1.0710710710710714,-0.0003234744
1.0810810810810811,-0.00036102533
1.091091091091091,-0.00039607286
1.1011011011011012,-0.0004284382
1.1111111111111112,-0.0004579425
1.1211211211211214,-0.00048446655
1.1311311311311312,-0.00050771236
1.141141141141141,-0.0005271435
1.1511511511511512,-0.00054353476
1.1611611611611612,-0.0005553961
1.1711711711711714,-0.0005645156
1.1811811811811812,-0.00056892633
1.191191191191191,-0.000569582
1.2012012012012012,-0.00056552887
1.2112112112112112,-0.00055861473
1.2212212212212215,-0.0005466938
1.2312312312312312,-0.000531435
1.241241241241241,-0.0005121827
1.2512512512512513,-0.0004890561
1.2612612612612613,-0.00046247244
1.2712712712712715,-0.0004323125
1.2812812812812813,-0.0003989935
1.291291291291291,-0.00036209822
1.3013013013013013,-0.00032275915
1.3113113113113113,-0.00028067827
1.3213213213213215,-0.00023663044
1.3313313313313313,-0.00019031763
1.341341341341341,-0.00014233589
1.3513513513513513,-9.36389e-05
1.3613613613613613,-4.3094158e-05
1.3713713713713716,7.3313713e-06
1.3813813813813813,5.799532e-05
1.3913913913913911,0.00010830164
1.4014014014014013,0.00015825033
1.4114114114114114,0.00020670891
1.4214214214214216,0.00025343895
1.4314314314314314,0.00029921532
1.4414414414414412,0.00034207106
1.4514514514514514,0.0003824234
1.4614614614614614,0.00041937828
1.4714714714714716,0.00045329332
1.4814814814814814,0.00048309565
1.4914914914914912,0.00050884485
1.5015015015015014,0.00053036213
1.5115115115115114,0.0005467534
1.5215215215215216,0.00055867434
1.5315315315315314,0.00056529045
1.5415415415415412,0.00056654215
1.5515515515515514,0.00056266785
1.5615615615615615,0.0005534291
1.5715715715715717,0.00053828955
1.5815815815815815,0.0005183816
1.5915915915915912,0.0004929006
1.6016016016016015,0.00046247244
1.611611611611612,0.00042697787
1.6216216216216217,0.00038665533
1.6316316316316315,0.00034219027
1.641641641641642,0.00029355288
1.6516516516516515,0.0002411902
1.661661661661662,0.00018587708
1.6716716716716717,0.00012719631
1.6816816816816815,6.750226e-05
1.691691691691692,5.066395e-06
1.7017017017017015,-5.787611e-05
1.711711711711712,-0.000120937824
1.7217217217217218,-0.00018388033
1.7317317317317316,-0.00024618208
1.741741741741742,-0.00030592084
1.7517517517517516,-0.00036409497
1.761761761761762,-0.0004195571
1.7717717717717718,-0.00047075748
1.7817817817817816,-0.00051799417
1.791791791791792,-0.0005600527
1.8018018018018016,-0.00059697777
1.811811811811812,-0.0006277263
1.8218218218218218,-0.0006518066
1.8318318318318316,-0.0006697532
1.841841841841842,-0.00067954184
1.8518518518518516,-0.00068325177
1.861861861861862,-0.00067787245
1.8718718718718719,-0.00066579133
1.8818818818818817,-0.00064489245
1.891891891891892,-0.00061784685
1.9019019019019017,-0.0005829185
1.9119119119119121,-0.00054068863
1.921921921921922,-0.00049190223
1.9319319319319317,-0.0004362166
1.9419419419419421,-0.0003758371
1.9519519519519517,-0.0003105104
1.9619619619619622,-0.0002400279
1.971971971971972,-0.00016608834
1.9819819819819817,-8.9764595e-05
1.9919919919919922,-1.1384487e-05
2.002002002002002,6.812811e-05
2.012012012012012,0.00014650822
2.022022022022022,0.0002245307
2.032032032032032,0.00029957294
2.042042042042042,0.00037282705
2.052052052052052,0.00044065714
2.062062062062062,0.0005046725
2.0720720720720722,0.0005620122
2.0820820820820822,0.00061297417
2.0920920920920922,0.00065624714
2.1021021021021022,0.0006915331
2.1121121121121122,0.0007176995
2.1221221221221223,0.00073581934
2.1321321321321323,0.0007439256
2.1421421421421423,0.0007428527
2.1521521521521523,0.00073069334
2.1621621621621623,0.0007098913
2.1721721721721723,0.0006799698
2.1821821821821823,0.00064122677
2.1921921921921923,0.0005930662
2.2022022022022023,0.0005360842
2.2122122122122123,0.00047266483
2.2222222222222223,0.0004016161
2.2322322322322323,0.00032615662
2.2422422422422423,0.00024425983
2.2522522522522523,0.00015997887
2.2622622622622623,7.18832e-05
2.2722722722722724,-1.8000603e-05
2.2822822822822824,-0.0001077652
2.2922922922922924,-0.00019800663
2.3023023023023024,-0.000284791
2.3123123123123124,-0.00037002563
2.3223223223223224,-0.00045120716
2.3323323323323324,-0.00052690506
2.3423423423423424,-0.00059711933
2.3523523523523524,-0.0006598234
2.3623623623623624,-0.0007157326
2.3723723723723724,-0.0007631779
2.3823823823823824,-0.0008029938
2.3923923923923924,-0.0008314848
2.4024024024024024,-0.00085127354
2.4124124124124124,-0.0008614063
2.4224224224224224,-0.00086045265
2.4324324324324325,-0.0008504391
2.4424424424424425,-0.0008318424
2.4524524524524525,-0.0008019209
2.4624624624624625,-0.0007637739
2.4724724724724725,-0.0007174015
2.4824824824824825,-0.00066280365
2.4924924924924925,-0.0006004572
2.5025025025025025,-0.0005326271
2.5125125125125125,-0.00045871735
2.5225225225225225,-0.00038003922
2.5325325325325325,-0.00029718876
2.5425425425425425,-0.00021207333
2.5525525525525525,-0.00012493134
2.5625625625625625,-3.71933e-05
2.5725725725725725,5.042553e-05
2.5825825825825826,0.00013720989
2.5925925925925926,0.0002220869
2.6026026026026026,0.00030326843
2.6126126126126126,0.00038051605
2.6226226226226226,0.0004541874
2.6326326326326326,0.0005221367
2.6426426426426426,0.0005838871
2.6526526526526526,0.00063991547
2.6626626626626626,0.00068712234
2.6726726726726726,0.00072836876
2.6826826826826826,0.00076174736
2.6926926926926926,0.0007869005
2.7027027027027026,0.00080406666
2.7127127127127126,0.0008122921
2.7227227227227226,0.00081300735
2.7327327327327327,0.00080549717
2.7427427427427427,0.0007902384
2.7527527527527527,0.00076782703
2.7627627627627627,0.000736475
2.7727727727727727,0.00069975853
2.7827827827827827,0.00065529346
2.7927927927927927,0.00060617924
2.8028028028028027,0.0005507469
2.8128128128128127,0.0004918575
2.8228228228228227,0.00042796135
2.8328328328328327,0.00035953522
2.8428428428428427,0.00028920174
2.8528528528528527,0.0002156496
2.8628628628628627,0.0001424551
2.8728728728728727,6.651878e-05
2.8828828828828827,-8.821487e-06
2.8928928928928928,-8.380413e-05
2.9029029029029028,-0.00015807152
2.9129129129129128,-0.0002309084
2.9229229229229228,-0.0003014803
2.932932932932933,-0.0003695488
2.942942942942943,-0.0004335642
2.952952952952953,-0.00049448013
2.962962962962963,-0.0005520582
2.972972972972973,-0.0006047487
2.982982982982983,-0.00065112114
2.992992992992993,-0.00069475174
3.003003003003003,-0.00073218346
3.013013013013013,-0.0007638931
3.023023023023023,-0.00078988075
3.033033033033033,-0.0008111
3.043043043043043,-0.0008252859
3.053053053053053,-0.000834465
3.063063063063063,-0.0008380413
3.073073073073073,-0.0008355379
3.083083083083083,-0.00082719326
3.093093093093093,-0.00081431866
3.103103103103103,-0.0007956028
3.113113113113113,-0.0007715225
3.123123123123123,-0.0007430315
3.133133133133133,-0.00071048737
3.143143143143143,-0.00067317486
3.153153153153153,-0.00063204765
3.163163163163163,-0.00058698654
3.173173173173173,-0.0005390644
3.183183183183183,-0.00048840046
3.193193193193193,-0.0004351139
3.203203203203203,-0.0003796816
3.2132132132132134,-0.00032246113
3.2232232232232234,-0.00026357174
3.233233233233234,-0.00020432472
3.2432432432432434,-0.00014436245
3.253253253253253,-8.380413e-05
3.2632632632632634,-2.348423e-05
3.2732732732732734,3.6358833e-05
3.283283283283284,9.5009804e-05
3.2932932932932935,0.0001527071
3.303303303303303,0.0002092123
3.3133133133133135,0.00026345253
3.3233233233233235,0.000315547
3.333333333333334,0.00036621094
3.3433433433433435,0.00041353703
3.353353353353353,0.0004581213
3.3633633633633635,0.00049960613
3.3733733733733735,0.00053834915
3.383383383383384,0.0005733967
3.3933933933933935,0.0006047487
3.403403403403403,0.0006330013
3.4134134134134135,0.00065755844
3.4234234234234235,0.0006777048
3.433433433433434,0.0006941557
3.4434434434434436,0.0007073879
3.453453453453453,0.0007162094
3.4634634634634636,0.00072157383
3.4734734734734736,0.0007224083
3.483483483483484,0.0007199049
3.4934934934934936,0.0007138252
3.503503503503503,0.0007029772
3.5135135135135136,0.00068974495
3.5235235235235236,0.0006725788
3.533533533533534,0.00065231323
3.5435435435435436,0.000628829
3.553553553553553,0.00060272217
3.5635635635635636,0.00057303905
3.5735735735735736,0.00054109097
3.583583583583584,0.0005068779
3.5935935935935936,0.0004698038
3.603603603603603,0.0004310608
3.6136136136136137,0.0003902912
3.6236236236236237,0.00034809113
3.633633633633634,0.00030446053
3.6436436436436437,0.00025975704
3.6536536536536532,0.00021362305
3.6636636636636637,0.000166893
3.6736736736736737,0.000120162964
3.683683683683684,7.247925e-05
3.6936936936936937,2.503395e-05
3.7037037037037033,-2.2411346e-05
3.7137137137137137,-6.937981e-05
3.7237237237237237,-0.0001155138
3.733733733733734,-0.00016105175
3.7437437437437437,-0.00020587444
3.7537537537537533,-0.00024926662
3.7637637637637638,-0.00029087067
3.7737737737737738,-0.00033199787
3.783783783783784,-0.0003708005
3.793793793793794,-0.00040775537
3.8038038038038033,-0.0004426241
3.813813813813814,-0.00047504902
3.823823823823824,-0.0005057454
3.8338338338338342,-0.0005338192
3.843843843843844,-0.00055885315
3.8538538538538534,-0.0005814433
3.863863863863864,-0.00060141087
3.873873873873874,-0.000618875
3.8838838838838843,-0.0006340742
3.893893893893894,-0.0006452203
3.9039039039039034,-0.00065392256
3.913913913913914,-0.0006594062
3.923923923923924,-0.0006622672
3.9339339339339343,-0.0006611347
3.943943943943944,-0.00065886974
3.9539539539539534,-0.00065243244
3.963963963963964,-0.0006427765
3.973973973973974,-0.00063097477
3.9839839839839843,-0.0006158352
3.993993993993994,-0.0005983114
4.004004004004004,-0.0005778074
4.014014014014014,-0.00055480003
4.024024024024024,-0.00052928925
4.034034034034034,-0.00050127506
4.044044044044044,-0.00047051907
4.054054054054054,-0.00043809414
4.064064064064064,-0.00040400028
4.074074074074074,-0.0003670454
4.084084084084084,-0.00032949448
4.094094094094094,-0.000289917
4.104104104104104,-0.00024855137
4.114114114114114,-0.0002065897
4.124124124124124,-0.00016343594
4.134134134134134,-0.00011897087
4.1441441441441444,-7.4505806e-05
4.1541541541541545,-2.9087067e-05
4.1641641641641645,1.692772e-05
4.1741741741741745,6.222725e-05
4.1841841841841845,0.00010752678
4.1941941941941945,0.0001527071
4.2042042042042045,0.00019717216
4.2142142142142145,0.00024092197
4.2242242242242245,0.0002834797
4.2342342342342345,0.0003246069
4.2442442442442445,0.00036418438
4.2542542542542545,0.00040256977
4.2642642642642645,0.0004389286
4.2742742742742745,0.00047314167
4.2842842842842845,0.0005042553
4.2942942942942945,0.0005347729
4.3043043043043046,0.0005608797
4.314314314314315,0.0005848408
4.324324324324325,0.00060522556
4.334334334334335,0.0006226301
4.344344344344345,0.00063717365
4.354354354354355,0.0006479025
4.364364364364365,0.0006557703
4.374374374374375,0.0006593466
4.384384384384385,0.00065898895
4.394394394394395,0.00065529346
4.404404404404405,0.0006467104
4.414414414414415,0.00063562393
4.424424424424425,0.00062072277
4.434434434434435,0.000600934
4.444444444444445,0.0005785227
4.454454454454455,0.00055122375
4.464464464464465,0.00052177906
4.474474474474475,0.00048732758
4.484484484484485,0.00045073032
4.494494494494495,0.00040996075
4.504504504504505,0.00036776066
4.514514514514515,0.00032156706
4.524524524524525,0.00027358532
4.534534534534535,0.00022345781
4.544544544544545,0.00017136335
4.554554554554555,0.000117599964
4.564564564564565,6.312132e-05
4.574574574574575,8.225441e-06
4.584584584584585,-4.8279762e-05
4.594594594594595,-0.00010377169
4.604604604604605,-0.00015938282
4.614614614614615,-0.00021290779
4.624624624624625,-0.0002669096
4.634634634634635,-0.00031811
4.644644644644645,-0.00036793947
4.654654654654655,-0.0004145503
4.664664664664665,-0.00045734644
4.674674674674675,-0.0004980564
4.684684684684685,-0.00053435564
4.694694694694695,-0.0005657077
4.704704704704705,-0.00059360266
4.714714714714715,-0.0006162524
4.724724724724725,-0.000633955
4.734734734734735,-0.0006457567
4.744744744744745,-0.0006515384
4.754754754754755,-0.0006520748
4.764764764764765,-0.0006465912
4.774774774774775,-0.0006349087
4.784784784784785,-0.00061678886
4.794794794794795,-0.00059336424
4.804804804804805,-0.00056406856
4.814814814814815,-0.000528425
4.824824824824825,-0.00048691034
4.834834834834835,-0.0004413724
4.844844844844845,-0.00038924813
4.854854854854855,-0.00033268332
4.864864864864865,-0.00027313828
4.874874874874875,-0.00020825863
4.884884884884885,-0.00014065206
4.894894894894895,-7.1555376e-05
4.904904904904905,5.5134296e-07
4.914914914914915,7.364899e-05
4.924924924924925,0.00014735013
4.934934934934935,0.00022129761
4.944944944944945,0.00029444322
4.954954954954955,0.00036646426
4.964964964964965,0.00043588877
4.974974974974975,0.0005016774
4.984984984984985,0.0005646944
4.994994994994995,0.00062307715
5.005005005005005,0.00067678094
5.015015015015015,0.0007250607
5.025025025025025,0.0007663369
5.035035035035035,0.0008018911
5.045045045045045,0.00082975626
5.055055055055055,0.00085014105
5.065065065065065,0.0008624792
5.075075075075075,0.00086688995
5.085085085085085,0.0008635521
5.095095095095095,0.00085127354
5.105105105105105,0.0008317232
5.115115115115115,0.0008022785
5.125125125125125,0.00076681376
5.135135135135135,0.0007225275
5.145145145145145,0.00067174435
5.155155155155155,0.00061249733
5.165165165165165,0.0005477667
5.175175175175175,0.00047767162
5.185185185185185,0.00040268898
5.195195195195195,0.00032281876
5.205205205205205,0.00023937225
5.215215215215215,0.00015294552
5.225225225225225,6.580353e-05
5.235235235235235,-2.3007393e-05
5.245245245245245,-0.000111579895
5.255255255255255,-0.00020039082
5.265265265265265,-0.00028657913
5.275275275275275,-0.00037026405
5.285285285285285,-0.00044953823
5.295295295295295,-0.0005249977
5.305305305305305,-0.00059473515
5.315315315315315,-0.0006597042
5.325325325325325,-0.0007176399
5.335335335335335,-0.0007684231
5.345345345345345,-0.0008120537
5.355355355355355,-0.0008459091
5.365365365365365,-0.00087308884
5.375375375375375,-0.000890255
5.385385385385385,-0.0008995533
5.395395395395395,-0.00089788437
5.405405405405405,-0.00088977814
5.415415415415415,-0.00087070465
5.425425425425425,-0.0008444786
5.435435435435435,-0.00081014633
5.445445445445445,-0.00076532364
5.455455455455455,-0.0007150173
5.465465465465465,-0.0006570816
5.475475475475475,-0.00059247017
5.485485485485485,-0.00052142143
5.495495495495495,-0.00044560432
5.505505505505505,-0.00036549568
5.515515515515515,-0.0002810955
5.525525525525525,-0.00019621849
5.535535535535535,-0.00010681152
5.545545545545545,-1.7404556e-05
5.555555555555555,7.224083e-05
5.565565565565565,0.00016140938
5.575575575575575,0.00024962425
5.585585585585585,0.00033473969
5.595595595595595,0.00041890144
5.605605605605605,0.000497818
5.615615615615615,0.0005719662
5.625625625625625,0.0006415844
5.635635635635635,0.00070619583
5.645645645645645,0.0007638931
5.655655655655655,0.0008149147
5.665665665665665,0.0008599758
5.675675675675675,0.0008971691
5.685685685685685,0.0009274483
5.6956956956956954,0.00094914436
5.7057057057057055,0.0009636879
5.7157157157157155,0.00096940994
5.7257257257257255,0.00096797943
5.7357357357357355,0.0009589195
5.7457457457457455,0.00094246864
5.7557557557557555,0.00091814995
5.7657657657657655,0.0008869171
5.7757757757757755,0.00084877014
5.7857857857857855,0.00080394745
5.7957957957957955,0.00075387955
5.8058058058058055,0.00069880486
5.8158158158158155,0.0006387234
5.8258258258258255,0.0005738735
5.8358358358358355,0.00050473213
5.8458458458458455,0.00043320656
5.8558558558558556,0.00035858154
5.865865865865866,0.0002808571
5.875875875875876,0.0002040863
5.885885885885886,0.0001244545
5.895895895895896,4.6253204e-05
5.905905905905906,-3.2901764e-05
5.915915915915916,-0.00011014938
5.925925925925926,-0.00018668175
5.935935935935936,-0.00025987625
5.945945945945946,-0.00033140182
5.955955955955956,-0.0003989935
5.965965965965966,-0.00046408176
5.975975975975976,-0.0005247593
5.985985985985986,-0.00058066845
5.995995995995996,-0.0006327629
6.006006006006006,-0.0006788969
6.016016016016016,-0.00072062016
6.026026026026026,-0.0007561445
6.036036036036036,-0.00078618526
6.046046046046046,-0.00081014633
6.056056056056056,-0.000828743
6.066066066066066,-0.00084125996
6.076076076076076,-0.0008482933
6.086086086086086,-0.00084877014
6.096096096096096,-0.0008434057
6.106106106106106,-0.0008329153
6.116116116116116,-0.0008159876
6.126126126126126,-0.0007945299
6.136136136136136,-0.00076651573
6.146146146146146,-0.00073492527
6.156156156156156,-0.0006980896
6.166166166166166,-0.0006580353
6.176176176176176,-0.000613451
6.186186186186186,-0.0005645752
6.196196196196196,-0.0005123615
6.206206206206206,-0.00045788288
6.216216216216216,-0.00039982796
6.226226226226226,-0.00034093857
6.236236236236236,-0.000279665
6.246246246246246,-0.00021708012
6.256256256256256,-0.00015294552
6.266266266266266,-8.869171e-05
6.276276276276276,-2.503395e-05
6.286286286286286,3.9577484e-05
6.296296296296296,0.00010228157
6.306306306306306,0.00016415119
6.316316316316316,0.00022530556
6.326326326326326,0.0002837181
6.336336336336336,0.0003399849
6.346346346346346,0.00039327145
6.356356356356356,0.0004452467
6.366366366366366,0.00049340725
6.376376376376376,0.00053834915
6.386386386386386,0.0005786419
6.396396396396396,0.00061643124
6.406406406406406,0.0006489754
6.416416416416418,0.0006786585
6.426426426426427,0.0007029772
6.436436436436437,0.00072288513
6.446446446446447,0.00073850155
6.456456456456456,0.0007497072
6.466466466466468,0.00075507164
6.476476476476477,0.00075674057
6.486486486486487,0.00075387955
6.496496496496497,0.00074625015
6.506506506506506,0.0007340908
6.516516516516518,0.0007175207
6.526526526526527,0.00069594383
6.536536536536537,0.0006713867
6.546546546546547,0.00064218044
6.556556556556556,0.00060880184
6.566566566566568,0.00057280064
6.576576576576577,0.0005327463
6.586586586586587,0.0004891753
6.596596596596597,0.0004439354
6.606606606606606,0.00039499998
6.616616616616618,0.0003451109
6.626626626626627,0.00029200315
6.636636636636637,0.00023680925
6.646646646646647,0.00018143654
6.656656656656656,0.00012469292
6.666666666666668,6.788969e-05
6.676676676676677,9.715557e-06
6.686686686686687,-4.7802925e-05
6.696696696696697,-0.00010544062
6.706706706706706,-0.00016206503
6.716716716716718,-0.00021731853
6.726726726726727,-0.00027143955
6.736736736736737,-0.00032496452
6.746746746746747,-0.00037539005
6.756756756756756,-0.00042384863
6.766766766766768,-0.00046992302
6.776776776776777,-0.0005135536
6.786786786786787,-0.0005533695
6.796796796796797,-0.0005902052
6.806806806806806,-0.00062286854
6.816816816816818,-0.00065273046
6.826826826826827,-0.00067925453
6.836836836836837,-0.0007007122
6.846846846846847,-0.0007184744
6.856856856856856,-0.0007315278
6.866866866866868,-0.00074082613
6.876876876876877,-0.0007454157
6.886886886886887,-0.0007458925
6.896896896896897,-0.0007420182
6.906906906906906,-0.00073355436
6.916916916916918,-0.0007208586
6.926926926926927,-0.00070393085
6.936936936936937,-0.00068223476
6.946946946946947,-0.0006569624
6.956956956956956,-0.0006276965
6.966966966966968,-0.0005942583
6.976976976976977,-0.0005584359
6.986986986986987,-0.00051891804
6.996996996996997,-0.00047534704
7.007007007007006,-0.0004299879
7.017017017017018,-0.00038152933
7.027027027027027,-0.00032955408
7.037037037037037,-0.00027787685
7.047047047047047,-0.00022369623
7.057057057057056,-0.00016766787
7.067067067067068,-0.000110805035
7.077077077077077,-5.3286552e-05
7.087087087087087,4.23193e-06
7.097097097097097,6.181002e-05
7.107107107107106,0.00011968613
7.117117117117118,0.0001758337
7.127127127127127,0.00023180246
7.137137137137137,0.00028675795
7.147147147147147,0.0003388524
7.157157157157156,0.00038951635
7.167167167167168,0.00043827295
7.177177177177177,0.00048398972
7.187187187187187,0.00052678585
7.197197197197197,0.0005662441
7.207207207207206,0.00060248375
7.217217217217218,0.00063455105
7.227227227227227,0.00066292286
7.237237237237237,0.00068736076
7.247247247247247,0.00070786476
7.2572572572572565,0.0007240772
7.267267267267268,0.0007352829
7.277277277277277,0.00074231625
7.287287287287287,0.00074481964
7.297297297297297,0.0007426739
7.3073073073073065,0.0007363558
7.317317317317318,0.0007249117
7.327327327327327,0.00070893764
7.337337337337337,0.00068855286
7.347347347347347,0.00066423416
7.3573573573573565,0.00063622
7.367367367367368,0.0006028414
7.377377377377377,0.0005671978
7.387387387387387,0.0005273819
7.397397397397397,0.00048434734
7.4074074074074066,0.00043785572
7.417417417417418,0.00038969517
7.4274274274274275,0.00033771992
7.4374374374374375,0.00028574467
7.4474474474474475,0.0002309084
7.457457457457457,0.00017428398
7.467467467467468,0.00011765957
7.4774774774774775,6.020069e-05
7.4874874874874875,2.6226044e-06
7.4974974974974975,-5.51939e-05
7.507507507507507,-0.000111579895
7.517517517517518,-0.00016748905
7.5275275275275275,-0.00022172928
7.5375375375375375,-0.000274539
7.5475475475475475,-0.0003247261
7.557557557557557,-0.0003720522
7.567567567567568,-0.0004168749
7.5775775775775776,-0.00045847893
7.587587587587588,-0.00049579144
7.597597597597598,-0.0005301237
7.607607607607607,-0.0005595684
7.6176176176176185,-0.0005853176
7.627627627627628,-0.0006053448
7.637637637637638,-0.0006209612
7.647647647647648,-0.00063204765
7.657657657657657,-0.00063693523
7.6676676676676685,-0.0006365776
7.677677677677678,-0.000631094
7.687687687687688,-0.0006196499
7.697697697697698,-0.00060379505
7.707707707707707,-0.000582695
7.7177177177177185,-0.0005555153
7.727727727727728,-0.0005238056
7.737737737737738,-0.000487566
7.747747747747748,-0.00044596195
7.757757757757757,-0.000400424
7.767767767767769,-0.00035119057
7.777777777777778,-0.00029748678
7.787787787787788,-0.00024098158
7.797797797797798,-0.00018173456
7.807807807807807,-0.00012028217
7.817817817817819,-5.6564808e-05
7.827827827827828,8.940697e-06
7.837837837837838,7.379055e-05
7.847847847847848,0.00014072657
7.857857857857857,0.00020629168
7.867867867867869,0.0002706647
7.877877877877878,0.0003335476
7.887887887887888,0.0003939867
7.897897897897898,0.00045233965
7.907907907907907,0.00050735474
7.917917917917919,0.00055736303
7.927927927927928,0.0006029606
7.937937937937938,0.00064462423
7.947947947947948,0.00067925453
7.957957957957957,0.0007093549
7.967967967967969,0.0007330179
7.977977977977978,0.0007484555
7.987987987987988,0.00075763464
7.997997997997998,0.0007594228
8.008008008008009,0.0007534027
8.018018018018019,0.00074112415
8.028028028028029,0.00071924925
8.038038038038039,0.0006917119
8.048048048048049,0.0006556064
8.058058058058059,0.00061260164
8.068068068068069,0.0005628839
8.078078078078079,0.0005068593
8.088088088088089,0.00044489675
8.098098098098099,0.0003771633
8.108108108108109,0.00030557066
8.118118118118119,0.00022922456
8.128128128128129,0.00014957786
8.138138138138139,6.741285e-05
8.148148148148149,-1.642108e-05
8.158158158158159,-0.00010114908
8.168168168168169,-0.0001860261
8.178178178178179,-0.00026971102
8.188188188188189,-0.00035208464
8.198198198198199,-0.00043147802
8.208208208208209,-0.000505805
8.218218218218219,-0.00057542324
8.228228228228229,-0.0006418228
8.238238238238239,-0.0007007718
8.248248248248249,-0.00075274706
8.258258258258259,-0.0007972717
8.268268268268269,-0.000833869
8.278278278278279,-0.0008611679
8.288288288288289,-0.00088095665
8.298298298298299,-0.00089132786
8.308308308308309,-0.0008896589
8.318318318318319,-0.00087988377
8.328328328328329,-0.0008611679
8.338338338338339,-0.0008342266
8.348348348348349,-0.0007966757
8.358358358358359,-0.0007497072
8.368368368368369,-0.0006971359
8.378378378378379,-0.00063455105
8.388388388388389,-0.00056648254
8.398398398398399,-0.00049209595
8.408408408408409,-0.00041246414
8.418418418418419,-0.00032877922
8.428428428428429,-0.00024056435
8.438438438438439,-0.00015187263
8.448448448448449,-6.055832e-05
8.458458458458459,3.0755997e-05
8.468468468468469,0.00012230873
8.478478478478479,0.00021076202
8.488488488488489,0.00029730797
8.498498498498499,0.0003798008
8.508508508508509,0.00045919418
8.518518518518519,0.0005309582
8.528528528528529,0.0005970001
8.538538538538539,0.00065660477
8.548548548548549,0.0007083416
8.558558558558559,0.00075268745
8.568568568568569,0.0007879734
8.578578578578579,0.00081562996
8.588588588588589,0.0008330345
8.598598598598599,0.0008409023
8.608608608608609,0.0008401871
8.618618618618619,0.00082969666
8.62862862862863,0.0008122921
8.63863863863864,0.0007843971
8.64864864864865,0.0007479191
8.65865865865866,0.000705719
8.66866866866867,0.0006558895
8.67867867867868,0.00059890747
8.68868868868869,0.00053596497
8.6986986986987,0.00046777725
8.70870870870871,0.00039482117
8.71871871871872,0.0003168583
8.72872872872873,0.000238657
8.73873873873874,0.0001578331
8.74874874874875,7.677078e-05
8.75875875875876,-7.1525574e-06
