epoch,total_loss,data_loss,physics_loss
35,0.20917347073554993,0.043916504830121994,0.16525696218013763
36,0.20682212710380554,0.049254611134529114,0.15756751596927643
37,0.1968052089214325,0.055179912596940994,0.1416253000497818
38,0.21678456664085388,0.05891519412398338,0.1578693687915802
39,0.2048545479774475,0.061909548938274384,0.14294499158859253
40,0.20788274705410004,0.062208209186792374,0.14567454159259796
41,0.1956980675458908,0.06052052974700928,0.13517753779888153
42,0.21500015258789062,0.055902209132909775,0.15909793972969055
43,0.20834508538246155,0.05245492607355118,0.15589016675949097
44,0.1909957081079483,0.05015372112393379,0.1408419907093048
45,0.1914413571357727,0.04775349050760269,0.1436878740787506
46,0.20149022340774536,0.04625742882490158,0.15523280203342438
47,0.19417709112167358,0.047495193779468536,0.14668190479278564
48,0.20012615621089935,0.05061641335487366,0.1495097428560257
49,0.20266544818878174,0.0547313392162323,0.14793410897254944
50,0.19340009987354279,0.05862083658576012,0.13477925956249237
51,0.19346684217453003,0.05948483198881149,0.13398200273513794
52,0.2002824991941452,0.057472094893455505,0.1428104043006897
53,0.20350846648216248,0.05489933490753174,0.14860913157463074
54,0.19570186734199524,0.05237732082605362,0.14332455396652222
55,0.20296430587768555,0.05019399896264076,0.15277031064033508
56,0.20257878303527832,0.051219142973423004,0.15135963261127472
57,0.18394730985164642,0.05577167868614197,0.12817563116550446
58,0.204942986369133,0.05804494023323059,0.1468980461359024
59,0.18133729696273804,0.06074751168489456,0.12058977782726288
60,0.18732762336730957,0.05833735689520836,0.1289902627468109
61,0.19003264605998993,0.053233981132507324,0.1367986649274826
62,0.18694643676280975,0.048651065677404404,0.13829536736011505
63,0.18007400631904602,0.04653186351060867,0.13354215025901794
64,0.188298299908638,0.04658375680446625,0.14171454310417175
65,0.1740795224905014,0.04990622028708458,0.12417329847812653
66,0.18590116500854492,0.05225440114736557,0.13364675641059875
67,0.17828206717967987,0.05488589033484459,0.12339618057012558
68,0.18041950464248657,0.05459051579236984,0.12582899630069733
69,0.1620316207408905,0.05236553028225899,0.10966609418392181
70,0.1829984337091446,0.045968055725097656,0.13703037798404694
71,0.18424400687217712,0.04301352798938751,0.1412304788827896
72,0.16423854231834412,0.04547153785824776,0.11876700073480606
73,0.18285664916038513,0.04827013611793518,0.13458651304244995
74,0.15877489745616913,0.05317962169647217,0.10559527575969696
75,0.17103591561317444,0.049973949790000916,0.12106195837259293
76,0.16519513726234436,0.04483601450920105,0.12035913020372391
77,0.15962915122509003,0.03986823931336403,0.1197609156370163
78,0.16675537824630737,0.037328675389289856,0.12942670285701752
79,0.1674787700176239,0.03976214677095413,0.12771663069725037
80,0.14954891800880432,0.04560655355453491,0.10394237190485
81,0.16835078597068787,0.04504776746034622,0.12330302596092224
82,0.15362775325775146,0.04468337818980217,0.108944371342659
83,0.1546703428030014,0.03965568542480469,0.11501465737819672
84,0.1554078757762909,0.03461315855383873,0.12079472094774246
85,0.14059486985206604,0.03285463899374008,0.10774023830890656
86,0.15213239192962646,0.0322551503777504,0.11987724900245667
87,0.15965397655963898,0.035209354013204575,0.1244446188211441
88,0.15224260091781616,0.041064001619815826,0.11117860674858093
89,0.138122096657753,0.04175245016813278,0.09636964648962021
90,0.1424632966518402,0.03331765532493591,0.1091456487774849
91,0.1441437005996704,0.02574167400598526,0.11840201914310455
92,0.1467580795288086,0.02373185008764267,0.12302623689174652
93,0.1433679610490799,0.02886640653014183,0.11450155824422836
94,0.14893598854541779,0.03730706498026848,0.11162891983985901
95,0.13679280877113342,0.040356770157814026,0.0964360311627388
96,0.1473424881696701,0.030848417431116104,0.1164940670132637
97,0.13473448157310486,0.025068867951631546,0.10966561734676361
98,0.12630006670951843,0.021726347506046295,0.10457371920347214
99,0.13526439666748047,0.019823573529720306,0.11544083058834076
100,0.1360284835100174,0.023146864026784897,0.1128816157579422
101,0.11777900159358978,0.02918798103928566,0.08859102427959442
102,0.12199380248785019,0.02406112290918827,0.09793268144130707
103,0.12563467025756836,0.016868507489562035,0.10876616835594177
104,0.12134186923503876,0.015472610481083393,0.10586925595998764
105,0.13072887063026428,0.018009644001722336,0.11271923035383224
106,0.11603309959173203,0.023981720209121704,0.09205137938261032
107,0.12899810075759888,0.023519985377788544,0.10547811537981033
108,0.11017192900180817,0.019958537071943283,0.09021338820457458
109,0.1230909526348114,0.013679355382919312,0.10941159725189209
110,0.11021213978528976,0.012216970324516296,0.09799516946077347
111,0.11924733966588974,0.012909830547869205,0.10633751004934311
112,0.1130516529083252,0.017968472093343735,0.09508317708969116
113,0.1126624196767807,0.021070845425128937,0.09159157425165176
114,0.11073757708072662,0.017463212832808495,0.09327436238527298
115,0.10890126973390579,0.011651054956018925,0.09725021570920944
116,0.11502573639154434,0.008527285419404507,0.10649845004081726
117,0.10728522390127182,0.01021587010473013,0.09706935286521912
118,0.10071289539337158,0.013665582984685898,0.08704730868339539
119,0.11275527626276016,0.014072218909859657,0.09868305921554565
120,0.10919808596372604,0.01531913224607706,0.09387895464897156
121,0.10663263499736786,0.013782121241092682,0.09285051375627518
122,0.10686997324228287,0.01041477732360363,0.09645519405603409
123,0.10795360803604126,0.008609581738710403,0.09934403002262115
124,0.10059672594070435,0.009573940187692642,0.0910227820277214
125,0.09902558475732803,0.011485368944704533,0.08754021674394608
126,0.09857098758220673,0.012195163406431675,0.08637582510709763
127,0.11017003655433655,0.010517834685742855,0.09965220093727112
128,0.10629834979772568,0.01059630699455738,0.09570204466581345
129,0.09931860864162445,0.011359314434230328,0.08795929700136185
130,0.10443126410245895,0.010650532320141792,0.09378073364496231
131,0.0933612510561943,0.009587510488927364,0.08377373963594437
132,0.0969267264008522,0.007082630414515734,0.08984409272670746
133,0.09323611855506897,0.006243206560611725,0.08699291199445724
134,0.09872505813837051,0.006619632709771395,0.0921054258942604
135,0.09571169316768646,0.008398796431720257,0.08731289952993393
136,0.09850384294986725,0.00975195411592722,0.0887518897652626
137,0.09370926022529602,0.0089317187666893,0.08477754145860672
138,0.08892939984798431,0.007523976266384125,0.08140542358160019
139,0.09348729997873306,0.005725884344428778,0.08776141703128815
140,0.09777753055095673,0.005454028490930796,0.09232350438833237
141,0.09292198717594147,0.008541278541088104,0.08438070863485336
142,0.09318629652261734,0.011417812667787075,0.08176848292350769
143,0.09578074514865875,0.011631187051534653,0.0841495543718338
144,0.08760478347539902,0.009832879528403282,0.07777190208435059
145,0.10228869318962097,0.007331428118050098,0.09495726227760315
146,0.0871819406747818,0.007059418596327305,0.08012252300977707
147,0.10303469747304916,0.0068115126341581345,0.09622318297624588
148,0.093010812997818,0.008923929184675217,0.08408688753843307
149,0.0970594510436058,0.009621822275221348,0.08743762969970703
150,0.09436501562595367,0.008761612698435783,0.08560340106487274
151,0.09142713993787766,0.007055566646158695,0.08437157422304153
152,0.09218582510948181,0.0059105874970555305,0.08627523481845856
153,0.09114326536655426,0.00668763741850853,0.08445562422275543
154,0.09641533344984055,0.007803034503012896,0.08861229568719864
155,0.09827999770641327,0.008665974251925945,0.08961402624845505
156,0.07853913307189941,0.009833059273660183,0.06870607286691666
157,0.09580490738153458,0.008013692684471607,0.08779121190309525
158,0.09080803394317627,0.007181770168244839,0.08362626284360886
159,0.091751828789711,0.007140317466109991,0.08461151272058487
160,0.09243234246969223,0.007409446407109499,0.08502289652824402
161,0.09179185330867767,0.007668851874768734,0.08412300050258636
162,0.09133873134851456,0.007345493417233229,0.08399324119091034
163,0.0859566330909729,0.007083662319928408,0.07887297123670578
164,0.09368309378623962,0.006026444956660271,0.0876566469669342
165,0.09186633676290512,0.007031905930489302,0.08483443409204483
166,0.08844531327486038,0.008171560242772102,0.08027375489473343
167,0.08531080931425095,0.007587887812405825,0.07772292196750641
168,0.08877735584974289,0.005811007227748632,0.08296635001897812
169,0.07760859280824661,0.0048682657070457935,0.07274032384157181
170,0.09871543198823929,0.004185459576547146,0.09452997148036957
171,0.1012299582362175,0.006795402150601149,0.09443455934524536
172,0.08131606876850128,0.01093432679772377,0.07038174569606781
173,0.0925978422164917,0.009663342498242855,0.08293449878692627
174,0.08641509711742401,0.006687126122415066,0.07972797006368637
175,0.08949074149131775,0.004285832867026329,0.08520490676164627
176,0.0932178869843483,0.004352130461484194,0.08886575698852539
177,0.10699307173490524,0.006932665593922138,0.10006040334701538
178,0.09326738864183426,0.011201741173863411,0.082065649330616
179,0.0850067287683487,0.010674605146050453,0.07433212548494339
180,0.08783712983131409,0.006385596469044685,0.08145153522491455
181,0.09333378821611404,0.0036862539127469063,0.08964753150939941
182,0.08660200983285904,0.0042810868471860886,0.0823209211230278
183,0.0829208642244339,0.006951360497623682,0.07596950232982635
184,0.08677390217781067,0.00886551197618246,0.07790838927030563
185,0.0863204151391983,0.008230144158005714,0.07809027284383774
186,0.09628193825483322,0.00500471331179142,0.09127722680568695
187,0.10306506603956223,0.004549518693238497,0.09851554781198502
188,0.09357282519340515,0.007446371950209141,0.08612645417451859
189,0.08716896921396255,0.010370288975536823,0.07679867744445801
190,0.1014220118522644,0.009107984602451324,0.09231402724981308
191,0.08620408177375793,0.007749570067971945,0.07845450937747955
192,0.08008140325546265,0.005396055523306131,0.07468535006046295
193,0.0859433114528656,0.0033351851161569357,0.08260812610387802
194,0.09309663623571396,0.003423594869673252,0.08967304229736328
195,0.09200692921876907,0.006182900629937649,0.08582402765750885
196,0.09654943645000458,0.00973978266119957,0.0868096575140953
197,0.08478283882141113,0.011608290486037731,0.07317455112934113
198,0.087357297539711,0.008226019330322742,0.07913127541542053
199,0.08901721239089966,0.004321666434407234,0.08469554781913757
200,0.08921109139919281,0.0030262696091085672,0.08618482202291489
201,0.08375682681798935,0.004965903703123331,0.07879092544317245
202,0.08036544173955917,0.007099905516952276,0.07326553761959076
203,0.09160836040973663,0.006152347195893526,0.0854560136795044
204,0.08763690292835236,0.005605877842754126,0.08203102648258209
205,0.08886270225048065,0.005500420928001404,0.08336228132247925
206,0.08500335365533829,0.0058408454060554504,0.07916250824928284
207,0.08445403724908829,0.006283179856836796,0.07817085832357407
208,0.09078800678253174,0.005370049737393856,0.08541795611381531
209,0.09460915625095367,0.00500631844624877,0.08960283547639847
210,0.09919960796833038,0.00695103919133544,0.09224856644868851
211,0.09062357991933823,0.009939751587808132,0.08068382740020752
212,0.08829689025878906,0.009135746397078037,0.0791611447930336
213,0.08166336268186569,0.006547890137881041,0.07511547207832336
214,0.0851895660161972,0.0035834696609526873,0.08160609751939774
215,0.08464936912059784,0.00259908358566463,0.08205028623342514
216,0.08427516371011734,0.004004050977528095,0.08027110993862152
217,0.08381704241037369,0.007235572673380375,0.07658147066831589
218,0.09654657542705536,0.009572730399668217,0.08697384595870972
219,0.08607596158981323,0.01151672936975956,0.07455923408269882
220,0.08284581452608109,0.008437181822955608,0.0744086354970932
221,0.08120624721050262,0.004148539621382952,0.07705770432949066
222,0.07996031641960144,0.0023546742741018534,0.07760564237833023
223,0.09648791700601578,0.002939418889582157,0.0935484990477562
224,0.08705119788646698,0.007402306422591209,0.07964888960123062
225,0.0821828842163086,0.011762026697397232,0.07042085379362106
226,0.0883878767490387,0.009906486608088017,0.07848139107227325
227,0.08259391039609909,0.005599231459200382,0.07699467986822128
228,0.0855678915977478,0.0032584371510893106,0.08230945467948914
229,0.09050244837999344,0.003972945734858513,0.08652950078248978
230,0.09122369438409805,0.005796352401375771,0.08542734384536743
231,0.08772651106119156,0.007677064742892981,0.08004944771528244
232,0.09275489300489426,0.008836433291435242,0.08391845971345901
233,0.09059716761112213,0.008993326686322689,0.08160383999347687
234,0.07961331307888031,0.007020327262580395,0.07259298861026764
235,0.08571060001850128,0.004049783106893301,0.08166081458330154
236,0.08573723584413528,0.003692345228046179,0.08204489201307297
237,0.09298717975616455,0.003729833522811532,0.08925734460353851
238,0.08756192028522491,0.005652839317917824,0.08190908282995224
239,0.0828818827867508,0.00822056457400322,0.07466132193803787
240,0.10179777443408966,0.008555935695767403,0.09324184060096741
241,0.08049748837947845,0.008712074719369411,0.07178541272878647
242,0.08784183859825134,0.006026308983564377,0.08181552588939667
243,0.09283797442913055,0.0041106585413217545,0.08872731775045395
244,0.07813757658004761,0.004656834527850151,0.07348074018955231
245,0.09457584470510483,0.005274556577205658,0.08930128812789917
246,0.0892840102314949,0.0077117267064750195,0.0815722867846489
247,0.09823797643184662,0.009400014765560627,0.08883795887231827
248,0.08196090161800385,0.010285970754921436,0.07167492806911469
249,0.08408739417791367,0.006269301287829876,0.07781809568405151
250,0.08017437160015106,0.0032330709509551525,0.07694130390882492
251,0.08324679732322693,0.0024631984997540712,0.08078359812498093
252,0.08364550769329071,0.003617806127294898,0.08002769947052002
253,0.08751873672008514,0.006804286502301693,0.08071444928646088
254,0.07658080011606216,0.009478357620537281,0.06710243970155716
255,0.08890242874622345,0.007066329475492239,0.08183609694242477
256,0.08602054417133331,0.004670265596359968,0.08135028183460236
257,0.07598867267370224,0.004372472409158945,0.07161620259284973
258,0.08336605131626129,0.0038926168344914913,0.07947343587875366
259,0.08566585183143616,0.004286738578230143,0.08137911558151245
260,0.09236647933721542,0.004578797146677971,0.0877876803278923
261,0.08465234935283661,0.00668307114392519,0.0779692754149437
262,0.0807918831706047,0.00795696396380663,0.07283491641283035
263,0.08056773245334625,0.006238449364900589,0.07432928681373596
264,0.08206189423799515,0.0038551988545805216,0.07820669561624527
265,0.08494303375482559,0.0028033063281327486,0.08213973045349121
266,0.08985806256532669,0.0035095305647701025,0.0863485336303711
267,0.08577976375818253,0.006445731036365032,0.07933403551578522
268,0.08673301339149475,0.009604256600141525,0.07712875306606293
269,0.0917513519525528,0.009163256734609604,0.0825880914926529
270,0.09496812522411346,0.006122307386249304,0.08884581923484802
271,0.08867046982049942,0.004514771513640881,0.08415570110082626
272,0.07655756920576096,0.004473001230508089,0.07208456844091415
273,0.08050160855054855,0.004092949442565441,0.07640866190195084
274,0.08924877643585205,0.004279764369130135,0.08496901392936707
275,0.09058832377195358,0.00598669471219182,0.08460162580013275
276,0.0865950658917427,0.008422440849244595,0.07817262411117554
277,0.08705464750528336,0.008798209950327873,0.07825643569231033
278,0.08620935678482056,0.006970425136387348,0.07923892885446548
279,0.08468251675367355,0.005417382810264826,0.07926513254642487
280,0.08525773882865906,0.004797250032424927,0.08046048879623413
281,0.07885178923606873,0.004408975597470999,0.07444281131029129
282,0.09203440696001053,0.003926401492208242,0.08810800313949585
283,0.07921279221773148,0.006414793897420168,0.0727979987859726
284,0.08198335021734238,0.007858977653086185,0.07412437349557877
285,0.07929951697587967,0.0074075739830732346,0.07189194113016129
286,0.08786644786596298,0.005361525341868401,0.08250492066144943
287,0.08134009689092636,0.004409526940435171,0.07693056762218475
288,0.0829111710190773,0.004195985849946737,0.07871518284082413
289,0.0879615992307663,0.004961592145264149,0.08300000429153442
290,0.08616268634796143,0.006254066713154316,0.07990861684083939
291,0.08453111350536346,0.0074189347214996815,0.07711217552423477
292,0.08418692648410797,0.0066737462766468525,0.0775131806731224
293,0.08059300482273102,0.0050621055997908115,0.07553090155124664
294,0.08061327040195465,0.004010269418358803,0.076603002846241
295,0.08357279002666473,0.004259104840457439,0.07931368798017502
296,0.07998590171337128,0.005598079413175583,0.0743878185749054
297,0.08150862902402878,0.006187524180859327,0.07532110810279846
298,0.08992104977369308,0.005856217350810766,0.08406483381986618
299,0.08294598013162613,0.006002708803862333,0.07694327086210251
300,0.0945364385843277,0.005735212471336126,0.08880122750997543
301,0.08946167677640915,0.007596852257847786,0.08186482638120651
302,0.0808592215180397,0.007970215752720833,0.07288900762796402
303,0.0868191346526146,0.005751625634729862,0.0810675099492073
304,0.088477224111557,0.004887813702225685,0.08358941227197647
305,0.08123594522476196,0.0056874495930969715,0.07554849237203598
306,0.08912019431591034,0.00685699051246047,0.08226320147514343
307,0.0760139599442482,0.007955005392432213,0.06805895268917084
308,0.08486077189445496,0.00515538826584816,0.0797053873538971
309,0.07726624608039856,0.0038654485251754522,0.07340079545974731
310,0.0892791599035263,0.003855370916426182,0.0854237899184227
311,0.08657370507717133,0.006346301641315222,0.08022740483283997
312,0.08700182288885117,0.007715224754065275,0.0792865976691246
313,0.08751299232244492,0.006630968768149614,0.08088202029466629
314,0.0856393575668335,0.005351284518837929,0.08028807491064072
315,0.08681986480951309,0.005065928678959608,0.0817539393901825
316,0.08163328468799591,0.005063928663730621,0.07656935602426529
317,0.08487576991319656,0.005697349086403847,0.07917842268943787
318,0.07863862812519073,0.006323202978819609,0.07231542468070984
319,0.08756643533706665,0.004766806494444609,0.08279962837696075
320,0.07579384744167328,0.004552083555608988,0.07124176621437073
321,0.08198345452547073,0.004523370880633593,0.07746008038520813
322,0.0829930305480957,0.005417407024651766,0.07757562398910522
323,0.08274339139461517,0.005272469017654657,0.07747092097997665
324,0.08520080149173737,0.004709672648459673,0.08049112558364868
325,0.08496922254562378,0.005157614126801491,0.07981161028146744
326,0.07516968995332718,0.00550531642511487,0.0696643739938736
327,0.07759206742048264,0.00389367644675076,0.07369839400053024
328,0.08405294269323349,0.003215599339455366,0.08083734661340714
329,0.08417956531047821,0.004854514263570309,0.07932505011558533
330,0.07759927213191986,0.0073781125247478485,0.07022116333246231
331,0.08744902163743973,0.006199547555297613,0.08124947547912598
332,0.0805436298251152,0.005458340048789978,0.07508528977632523
333,0.09002675861120224,0.004663086961954832,0.08536367118358612
334,0.07806406915187836,0.006912348326295614,0.0711517184972763
335,0.08170399069786072,0.0068459827452898026,0.07485800981521606
336,0.08383568376302719,0.004823989700525999,0.0790116935968399
337,0.08071590960025787,0.004273105878382921,0.07644280046224594
338,0.07227905839681625,0.005671563558280468,0.06660749763250351
339,0.08962827920913696,0.006355186924338341,0.08327309042215347
340,0.08499768376350403,0.007969730533659458,0.07702795416116714
341,0.07870060950517654,0.007017814554274082,0.07168279588222504
342,0.09053626656532288,0.004338146187365055,0.0861981213092804
343,0.07951929420232773,0.003828293876722455,0.07569099962711334
344,0.08061128109693527,0.004180441610515118,0.07643084228038788
345,0.08203769475221634,0.006581971421837807,0.07545572519302368
346,0.0799175500869751,0.008381552994251251,0.07153599709272385
347,0.07225426286458969,0.0063291629776358604,0.06592509895563126
348,0.0823647603392601,0.002475542249158025,0.079889215528965
349,0.08347810059785843,0.001880174153484404,0.08159792423248291
350,0.07708831131458282,0.004372383933514357,0.07271593064069748
351,0.08111466467380524,0.008157080970704556,0.0729575827717781
352,0.08256600052118301,0.009276323951780796,0.07328967750072479
353,0.08782491832971573,0.0058217719197273254,0.0820031464099884
354,0.08130299299955368,0.004624916706234217,0.0766780748963356
355,0.07977473735809326,0.003756624413654208,0.07601810991764069
356,0.06986062973737717,0.0025987522676587105,0.06726187467575073
357,0.07631073892116547,0.0019756313413381577,0.07433510571718216
358,0.08237139880657196,0.004585776943713427,0.07778561860322952
359,0.0799388661980629,0.008634822443127632,0.07130404561758041
360,0.07489921152591705,0.008376950398087502,0.0665222629904747
361,0.07619152218103409,0.004362109582871199,0.0718294158577919
362,0.08151209354400635,0.002092135138809681,0.07941995561122894
363,0.07625501602888107,0.0028647228609770536,0.07339029014110565
364,0.08091828227043152,0.006543263327330351,0.07437501847743988
365,0.0812327116727829,0.009395450353622437,0.07183726131916046
366,0.08332451432943344,0.007588493637740612,0.07573602348566055
367,0.07958069443702698,0.0051275016739964485,0.0744531899690628
368,0.08201292902231216,0.0036301056388765574,0.07838281989097595
369,0.0785922259092331,0.0048177000135183334,0.07377452403306961
370,0.08121185749769211,0.005699590779840946,0.07551226764917374
371,0.0731687843799591,0.006429753731936216,0.0667390301823616
372,0.08419772982597351,0.005227426532655954,0.07897030562162399
373,0.07782751321792603,0.005492084193974733,0.07233542948961258
374,0.07354991883039474,0.005684968549758196,0.06786494702100754
375,0.09007491916418076,0.004059657920151949,0.0860152617096901
376,0.07871794700622559,0.004359481856226921,0.07435846328735352
377,0.07313907146453857,0.004219315480440855,0.06891975551843643
378,0.0781487450003624,0.003902555676177144,0.07424619048833847
379,0.07620733976364136,0.004448610357940197,0.07175873219966888
380,0.07468688488006592,0.0051844147965312,0.06950247287750244
381,0.07896861433982849,0.005714630242437124,0.07325398176908493
382,0.0860961377620697,0.004611289594322443,0.0814848467707634
383,0.08812953531742096,0.004035977181047201,0.08409355580806732
384,0.08509288728237152,0.006286632269620895,0.07880625873804092
385,0.07773211598396301,0.00955682061612606,0.0681752935051918
386,0.08663290739059448,0.006260443013161421,0.08037246763706207
387,0.0829319879412651,0.004184120800346136,0.07874786853790283
388,0.08267664909362793,0.0039931125938892365,0.0786835327744484
389,0.08812441676855087,0.004868543706834316,0.08325587213039398
390,0.08061308413743973,0.0068935249000787735,0.0737195611000061
391,0.08798597007989883,0.006983892060816288,0.08100207895040512
392,0.08503103256225586,0.007005516439676285,0.07802551984786987
393,0.08218996226787567,0.005765523295849562,0.07642444223165512
394,0.08277871459722519,0.004496925510466099,0.07828179001808167
395,0.0816376805305481,0.0045633465051651,0.077074334025383
396,0.08807091414928436,0.004592995624989271,0.0834779217839241
397,0.08212213218212128,0.006415984593331814,0.07570614665746689
398,0.08420706540346146,0.0073262425139546394,0.07688082009553909
399,0.08987639844417572,0.0077423336915671825,0.08213406801223755
400,0.08193940669298172,0.007072369568049908,0.07486703991889954
401,0.08972033858299255,0.004219233989715576,0.08550110459327698
402,0.08298918604850769,0.00398883456364274,0.07900035381317139
403,0.08501096069812775,0.004777725785970688,0.08023323863744736
404,0.0835724025964737,0.005354164633899927,0.0782182365655899
405,0.0804477408528328,0.006370683200657368,0.0740770548582077
406,0.08249913156032562,0.005823167040944099,0.07667596638202667
407,0.08599088340997696,0.004245542921125889,0.08174534142017365
408,0.08228506147861481,0.004150612745434046,0.0781344473361969
409,0.0808088555932045,0.003826374188065529,0.07698248326778412
410,0.07994933426380157,0.004229987505823374,0.07571934908628464
411,0.0860348492860794,0.005999140441417694,0.08003570884466171
412,0.07839369028806686,0.00812943559139967,0.07026425749063492
413,0.08754535019397736,0.00724396575242281,0.08030138164758682
414,0.07522903382778168,0.0065412092953920364,0.06868782639503479
415,0.08606255054473877,0.0025058884639292955,0.0835566595196724
416,0.08181668072938919,0.0022621983662247658,0.079554483294487
417,0.07820465415716171,0.006519668735563755,0.07168498635292053
418,0.08453793078660965,0.009006751701235771,0.07553117722272873
419,0.0804801732301712,0.007520977407693863,0.07295919209718704
420,0.08601082116365433,0.003884105011820793,0.08212671428918839
421,0.07643450796604156,0.003993351478129625,0.07244115322828293
422,0.08799157291650772,0.00587612297385931,0.08211544901132584
423,0.07085956633090973,0.007860003970563412,0.06299956142902374
424,0.07424186915159225,0.004124113358557224,0.0701177567243576
425,0.07570597529411316,0.001952403923496604,0.07375357300043106
426,0.08187919110059738,0.0027518162969499826,0.07912737131118774
427,0.08948808908462524,0.006012230180203915,0.08347585797309875
428,0.09072787314653397,0.010136053897440434,0.08059182018041611
429,0.07571359723806381,0.009761872701346874,0.06595172733068466
430,0.09487869590520859,0.0030653374269604683,0.0918133556842804
431,0.06425897032022476,0.002833613893017173,0.061425354331731796
432,0.07668639719486237,0.0031713806092739105,0.07351502031087875
433,0.07742420583963394,0.003672477090731263,0.07375172525644302
434,0.07885133475065231,0.004514345899224281,0.07433699071407318
435,0.07385751605033875,0.006110938731580973,0.06774657964706421
436,0.08248572051525116,0.005593993701040745,0.07689172774553299
437,0.07781285047531128,0.0058461581356823444,0.07196669280529022
438,0.08034883439540863,0.005392960272729397,0.07495587319135666
439,0.07312031090259552,0.004448422696441412,0.06867188960313797
440,0.08214093744754791,0.0027933900710195303,0.07934755086898804
441,0.08168667554855347,0.005075965076684952,0.07661070674657822
442,0.08338455110788345,0.008637142367661,0.07474740594625473
443,0.08346410095691681,0.008188811130821705,0.07527528703212738
444,0.072413869202137,0.0050763715989887714,0.06733749806880951
445,0.07364052534103394,0.002214109292253852,0.07142641395330429
446,0.08430169522762299,0.0017472452018409967,0.08255445212125778
447,0.07579212635755539,0.006353428587317467,0.06943869590759277
448,0.08034340292215347,0.009848910383880138,0.07049449533224106
449,0.08657623082399368,0.007013069931417704,0.07956316322088242
450,0.08007597178220749,0.003686994779855013,0.07638897746801376
451,0.07597760111093521,0.0027216423768550158,0.07325595617294312
452,0.07150688022375107,0.0038695945404469967,0.06763728708028793
453,0.0762595534324646,0.004185732454061508,0.07207382470369339
454,0.0745871365070343,0.0033760981168597937,0.07121104001998901
455,0.08551710844039917,0.0033953781239688396,0.08212172985076904
456,0.08138279616832733,0.0061813476495444775,0.07520145177841187
457,0.0786038488149643,0.00755210081115365,0.07105174660682678
458,0.070537269115448,0.004852482117712498,0.06568478792905807
459,0.0895521268248558,0.001703093177638948,0.08784903585910797
460,0.07413656264543533,0.003544091945514083,0.0705924704670906
461,0.08081614971160889,0.006170202512294054,0.07464594393968582
462,0.07588165998458862,0.008036716841161251,0.0678449422121048
463,0.07131654024124146,0.005039972253143787,0.06627656519412994
464,0.08758652955293655,0.0018889886559918523,0.08569753915071487
465,0.08391307294368744,0.00402839807793498,0.07988467812538147
466,0.0796072706580162,0.009168706834316254,0.07043856382369995
467,0.07787660509347916,0.008592032827436924,0.06928457319736481
468,0.0760168805718422,0.00438218517228961,0.0716346949338913
469,0.082305409014225,0.0022264376748353243,0.08007897436618805
470,0.07759850472211838,0.004475913476198912,0.07312259078025818
471,0.0789361223578453,0.008012354373931885,0.07092376798391342
472,0.08026321232318878,0.0061673372983932495,0.07409587502479553
473,0.06704311072826385,0.0034463671036064625,0.06359674036502838
474,0.08416414260864258,0.002414074493572116,0.0817500650882721
475,0.07775669544935226,0.005052395164966583,0.07270430028438568
476,0.08653309941291809,0.008322707377374172,0.07821039110422134
477,0.0789220854640007,0.006985905114561319,0.07193618267774582
478,0.08125787228345871,0.002556152641773224,0.07870171964168549
479,0.0758754089474678,0.002375813666731119,0.07349959760904312
